Date,Town,State/Province,Latitude,Longitude,Number,Image
3/17/2018,Diana,TX,32.8,-94.7,1,
3/17/2018,Ellabell,GA,32.1,-81.5,1,
3/17/2018,Ellaville,GA,32.2,-84.3,1,
3/17/2018,Ellaville,GA,32.2,-84.3,1,
3/17/2018,Elm Grove,LA,32.4,-93.6,1,
3/17/2018,Fouke,AR,33.3,-93.9,1,
3/17/2018,Georgetown,TX,30.6,-97.7,1,
3/17/2018,Georgetown,TX,30.7,-97.7,1,
3/17/2018,Hazlehurst,GA,31.9,-82.6,1,
3/17/2018,Hinesville,GA,31.8,-81.6,1,
3/17/2018,Horseshoe Bay,TX,30.5,-98.4,1,
3/17/2018,Johns Island,SC,32.7,-80.1,1,
3/17/2018,Juliette,GA,33.1,-83.8,,
3/17/2018,Livingston,LA,30.5,-90.7,1,
3/17/2018,Milton,FL,30.6,-87.1,1,
3/17/2018,Mount Pleasant,TX,33.2,-95,,
3/17/2018,Nacogdoches,TX,31.5,-94.8,1,
3/17/2018,Newton,AL,31.3,-85.6,1,
3/17/2018,Opelousas,LA,30.5,-92.1,1,
3/17/2018,Pooler,GA,32.1,-81.2,1,
3/17/2018,Richmond Hill,GA,31.9,-81.3,1,
3/17/2018,Ridgeland,MS,32.4,-90.1,1,
3/17/2018,Simsboro,LA,32.5,-92.8,,
3/17/2018,Statesboro,GA,32.4,-81.8,1,
3/17/2018,Summerville,SC,33,-80.2,1,
3/17/2018,Sycamore,GA,31.7,-83.6,1,
3/17/2018,Tomball,TX,30.1,-95.6,1,
3/17/2018,Townsend,GA,31.6,-81.3,1,
3/17/2018,Tyler,TX,32.4,-95.3,1,
3/17/2018,Valley Grande,AL,32.5,-87,1,
3/17/2018,Weslaco,TX,26.2,-98,1,
3/17/2018,Wesson,MS,31.7,-90.4,1,
3/16/2018,Ashford,AL,31.1,-85.2,3,
3/16/2018,Baton Rouge,LA,30.5,-91.1,1,
3/16/2018,Camden,AR,33.6,-92.8,1,
3/16/2018,Cedar Park,TX,30.5,-97.8,1,
3/16/2018,DeRidder,LA,30.9,-93.3,1,
3/16/2018,George West,TX,28.3,-98.1,1,
3/16/2018,Harker Heights,TX,31.1,-97.7,1,
3/16/2018,Havana,FL,30.6,-84.4,1,
3/16/2018,Katy,TX,29.8,-95.8,1,
3/16/2018,Katy,TX,29.8,-95.8,1,
3/16/2018,Manor,TX,30.4,-97.5,1,
3/16/2018,Monroe,LA,32.6,-92,1,
3/16/2018,Richardson,TX,32.9,-96.7,1,
3/16/2018,Richmond,TX,29.6,-95.8,1,
3/16/2018,Star,MS,32.1,-90,1,
3/16/2018,Thomaston,GA,32.9,-84.3,1,
3/16/2018,Vicksburg,MS,32.4,-90.9,1,
3/16/2018,Waco,TX,31.5,-97.1,1,
3/16/2018,Waxahachie,TX,32.4,-96.8,1,
3/16/2018,West Columbia,TX,29.2,-95.6,1,
3/15/2018,Blackwell,TX,32.1,-100.3,1,
3/15/2018,Corpus Christi,TX,27.7,-97.3,1,
3/15/2018,Keithville,LA,32.3,-93.8,1,
3/15/2018,Lakeland,GA,31,-83.1,1,
3/15/2018,Naples,FL,26.3,-81.8,1,
3/15/2018,Round Rock,TX,30.5,-97.7,1,
3/15/2018,Seguin,TX,29.6,-98,1,
3/14/2018,Canyon Lake,TX,29.9,-98.3,1,
3/14/2018,Cecil,AL,32.3,-86,1,
3/14/2018,Ingram,TX,30,-99.3,1,
3/14/2018,Pleasanton,TX,29,-98.5,1,
3/14/2018,Port Lavaca,TX,28.6,-96.6,1,
3/14/2018,Tallahassee,FL,30.6,-84.1,1,
3/14/2018,Thomasville,GA,30.8,-84,1,
3/13/2018,Baton Rouge,LA,30.5,-91.1,1,
3/13/2018,Boerne,TX,29.8,-98.7,1,
3/13/2018,Brownwood,TX,31.8,-99,1,
3/13/2018,De Berry,TX,32.3,-94.2,1,
3/13/2018,Elba,AL,31.4,-86.1,1,
3/13/2018,Enterprise,AL,31.3,-85.9,1,
3/13/2018,Greenville,FL,30.5,-83.7,6,
3/13/2018,Iowa,LA,30.2,-93,1,
3/13/2018,Jackson,AL,31.5,-87.9,1,
3/13/2018,Jackson,AL,31.4,-87.9,1,
3/13/2018,Mount Pleasant,SC,32.8,-79.9,1,
3/13/2018,Natchitoches,LA,31.8,-93.1,1,
3/13/2018,Navarre,FL,30.4,-86.9,1,
3/13/2018,Ocean Springs,MS,30.4,-88.8,1,
3/13/2018,Perkinston,MS,30.8,-89.1,1,
3/13/2018,Petal,MS,31.3,-89.3,1,
3/13/2018,Thomasville,GA,30.8,-84,1,
3/13/2018,Utica,MS,32.1,-90.6,1,
3/13/2018,Waveland,MS,30.3,-89.4,1,
3/12/2018,Abbeville,LA,30,-92.1,1,
3/12/2018,Aransas Pass,TX,27.9,-97.2,1,
3/12/2018,Galveston,TX,29.3,-94.8,1,
3/12/2018,Houston,TX,29.8,-95.4,1,
3/12/2018,Lake Jackson,TX,29.1,-95.4,1,
3/12/2018,Orange,TX,30.1,-93.7,1,
3/12/2018,Spring Branch,TX,29.8,-98.4,1,
3/12/2018,Spring Hill,FL,28.5,-82.5,1,
3/12/2018,Wetumpka,AL,32.5,-86.2,1,
3/11/2018,Breaux Bridge,LA,30.3,-91.9,1,
3/11/2018,Cedar Park,TX,30.5,-97.8,1,
3/11/2018,Crestview,FL,30.8,-86.6,1,
3/11/2018,Cypress,TX,30,-95.7,1,
3/11/2018,Greenville,AL,31.8,-86.6,1,
3/11/2018,Hattiesburg,MS,31.3,-89.3,1,
3/11/2018,Kokomo,MS,31.2,-90,1,
3/11/2018,Live Oak,FL,30.3,-83.1,1,
3/11/2018,Monticello,FL,30.5,-83.9,1,
3/11/2018,Morgan City,LA,29.7,-91,1,
3/11/2018,Orlando,FL,28.5,-81.4,1,
3/11/2018,Rockport,TX,28.1,-97,1,
3/11/2018,Saint Martinville,LA,30.1,-91.9,1,
3/11/2018,Shreveport,LA,32.5,-93.8,1,
3/11/2018,Waycross,GA,31.2,-82.4,1,
3/11/2018,Winnie,TX,29.8,-94.4,1,
3/10/2018,Altha,FL,30.6,-85.1,1,
3/10/2018,Autaugaville,AL,32.4,-86.7,1,
3/10/2018,Crawfordville,FL,30.2,-84.4,1,
3/10/2018,Deatsville,AL,32.6,-86.4,1,
3/10/2018,Elba,AL,31.4,-86.1,1,
3/10/2018,Hawthorne,FL,29.6,-82.1,1,
3/10/2018,Jacksonville,FL,30.3,-81.7,1,
3/10/2018,Kingsland,GA,30.8,-81.7,1,
3/10/2018,Marathon,FL,24.7,-81.1,4,
3/10/2018,Opelika,AL,32.6,-85.4,1,
3/10/2018,Phenix City,AL,32.5,-85,1,
3/10/2018,Ponce de Leon,FL,30.5,-86,1,
3/10/2018,Quitman,GA,30.9,-83.5,1,
3/10/2018,Saint Francisville,LA,30.9,-91.5,1,
3/10/2018,Saint Hedwig,TX,29.4,-98.2,1,
3/10/2018,Spring Hill,FL,28.5,-82.5,1,
3/10/2018,Tallahassee,FL,30.6,-84.2,1,
3/10/2018,Troy,AL,31.8,-86,1,
3/10/2018,Wiggins,MS,30.9,-89.1,1,
3/9/2018,Coden,AL,30.4,-88.2,1,
3/9/2018,Hammond,LA,30.5,-90.5,1,
3/9/2018,Inverness,FL,28.8,-82.3,1,
3/9/2018,Kountze,TX,30.4,-94.3,1,
3/9/2018,Lee,FL,30.4,-83.3,1,
3/9/2018,Navarre,FL,30.4,-86.9,1,
3/9/2018,Niceville,FL,30.5,-86.5,1,
3/9/2018,Panama City,FL,30.2,-85.7,1,
3/9/2018,Pascagoula,MS,30.4,-88.6,1,
3/9/2018,Pascagoula,MS,30.4,-88.5,1,
3/9/2018,Woodbine,GA,31,-81.6,1,
3/8/2018,Biloxi,MS,30.4,-88.9,2,
3/8/2018,Carriere,MS,30.7,-89.8,1,
3/8/2018,Covington,LA,30.5,-90.1,1,
3/8/2018,Fernandina Beach,FL,30.7,-81.5,1,
3/8/2018,Gautier,MS,30.4,-88.6,1,
3/8/2018,Gulf Breeze,FL,30.4,-87.2,1,
3/8/2018,Headland,AL,31.4,-85.3,1,
3/8/2018,Homosassa,FL,28.8,-82.6,1,
3/8/2018,Humble,TX,30,-95.3,1,
3/8/2018,Kinder,LA,30.4,-93,3,
3/8/2018,Lumberton,MS,31,-89.5,1,
3/8/2018,Mount Dora,FL,28.8,-81.6,1,
3/8/2018,North Fort Myers,FL,26.7,-81.9,1,
3/8/2018,Orlando,FL,28.6,-81.4,1,
3/8/2018,Pensacola,FL,30.5,-87.2,1,
3/7/2018,Baton Rouge,LA,30.5,-91.1,1,
3/7/2018,Long Beach,MS,30.4,-89.2,1,
3/7/2018,Navarre,FL,30.4,-86.9,1,
3/7/2018,Ozark,AL,31.5,-85.6,1,
3/7/2018,Pensacola,FL,30.4,-87.2,3,
3/7/2018,Reserve,LA,30.1,-90.6,3,
3/7/2018,Saint Gabriel,LA,30.3,-91.1,1,
3/7/2018,Stockton,GA,30.8,-83,1,
3/7/2018,Tampa,FL,28,-82.5,1,
3/7/2018,Walker,LA,30.5,-90.9,1,
3/6/2018,Addis,LA,30.4,-91.3,1,
3/6/2018,Andalusia,AL,31.3,-86.5,1,
3/6/2018,Crawfordville,FL,30.2,-84.3,1,
3/6/2018,Crawfordville,FL,30.2,-84.3,3,
3/6/2018,Hawthorne,FL,29.6,-82.1,1,
3/6/2018,Jacksonville,FL,30.1,-81.5,2,
3/6/2018,Lafayette,LA,30.2,-92,1,
3/6/2018,Lake City,FL,30.2,-82.6,1,
3/6/2018,Oakland,FL,28.6,-81.6,1,
3/6/2018,Slidell,LA,30.3,-89.8,1,
3/6/2018,Tallahassee,FL,30.4,-84.3,1,
3/6/2018,Texas City,TX,29.4,-94.9,1,
3/6/2018,Zachary,LA,30.6,-91.2,1,
3/5/2018,Alexandria,LA,31.3,-92.4,1,
3/5/2018,Astor,FL,29.2,-81.5,1,
3/5/2018,Bacliff,TX,29.5,-95,1,
3/5/2018,Bossier City,LA,32.5,-93.7,2,
3/5/2018,Callahan,FL,30.5,-81.8,1,
3/5/2018,Fort McCoy,FL,29.5,-81.9,1,
3/5/2018,Gainesville,FL,29.7,-82.3,1,
3/5/2018,Hammond,LA,30.5,-90.5,1,
3/5/2018,Hawthorne,FL,29.6,-82,2,
3/5/2018,Laguna Vista,TX,26.1,-97.3,1,
3/5/2018,Madisonville,LA,30.4,-90.2,1,
3/5/2018,Mobile,AL,30.7,-88,1,
3/5/2018,Poplarville,MS,30.8,-89.5,1,
3/5/2018,Thomasville,GA,30.8,-84,1,
3/5/2018,Turkey Creek,LA,30.9,-92.4,1,
3/4/2018,Atlanta,TX,33.1,-94.2,1,
3/4/2018,Bainbridge,GA,30.9,-84.6,,
3/4/2018,Bogalusa,LA,30.8,-89.8,1,
3/4/2018,Cape Coral,FL,26.6,-81.9,1,
3/4/2018,Crawfordville,FL,30.2,-84.4,1,
3/4/2018,Homosassa,FL,28.8,-82.6,1,
3/4/2018,Houston,TX,29.8,-95.4,1,
3/4/2018,Inverness,FL,28.8,-82.3,1,
3/4/2018,Kinder,LA,30.4,-93,2,
3/4/2018,Pensacola,FL,30.4,-87.2,1,
3/4/2018,Satsuma,FL,29.6,-81.6,0,
3/4/2018,Spring,TX,30.1,-95.4,1,
3/3/2018,Bristol,FL,30.4,-85,1,
3/3/2018,Clearwater,FL,28,-82.7,1,
3/3/2018,Gulf Shores,AL,30.2,-87.7,1,
3/3/2018,Land O' Lakes,FL,28.2,-82.5,1,
3/3/2018,Moultrie,GA,31.2,-83.8,1,
3/3/2018,Moultrie,GA,31.2,-83.8,1,
3/2/2018,Corpus Christi,TX,27.8,-97.4,1,
3/2/2018,Dadeville,AL,32.8,-85.8,3,
3/2/2018,Lakeland,FL,28.1,-82,1,
3/2/2018,Mobile,AL,30.7,-88,1,
3/2/2018,New Smyrna Beach,FL,29,-81,1,
3/2/2018,Santa Rosa Beach,FL,30.4,-86.2,1,
3/1/2018,Crawfordville,FL,30.2,-84.4,1,
3/1/2018,Letohatchee,AL,32.1,-86.5,2,
3/1/2018,Livingston,LA,30.5,-90.7,1,
3/1/2018,Pace,FL,30.6,-87.2,1,
3/1/2018,Prairieville,LA,30.3,-91,2,
3/1/2018,Rio Frio,TX,29.6,-99.7,1,
3/1/2018,Schriever,LA,29.7,-90.8,2,
2/28/2018,Carencro,LA,30.3,-92,1,
2/28/2018,Chiefland,FL,29.5,-82.9,1,
2/28/2018,Dunnellon,FL,29,-82.5,1,
2/28/2018,Harlingen,TX,26.2,-97.7,1,
2/28/2018,Tarpon Springs,FL,28.1,-82.8,1,
2/27/2018,Lakeland,FL,28.1,-82,2,
2/27/2018,Lakeland,FL,28.1,-82,2,
2/27/2018,Mayo,FL,30.1,-83.2,1,
2/27/2018,Pinellas Park,FL,27.8,-82.7,1,
2/27/2018,Vernon,FL,30.6,-85.7,1,
2/26/2018,Satsuma,FL,29.6,-81.7,1,
2/24/2018,Houston,TX,29.6,-95.1,1,
2/24/2018,Ormond Beach,FL,29.3,-81.1,1,
2/1/2018,Cape Coral,FL,26.6,-81.9,1,
